@relation 'refined_final_refactor-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,21'

@attribute anon numeric
@attribute file numeric
@attribute kernel numeric
@attribute kernel_stack numeric
@attribute pagetables numeric
@attribute percpu numeric
@attribute sock numeric
@attribute vmalloc numeric
@attribute shmem numeric
@attribute file_mapped numeric
@attribute file_dirty numeric
@attribute file_writeback numeric
@attribute swapcached numeric
@attribute inactive_anon numeric
@attribute active_anon numeric
@attribute inactive_file numeric
@attribute active_file numeric
@attribute slab numeric
@attribute memory.swap.current numeric
@attribute memory.current numeric
@attribute usage_usec_delta numeric
@attribute user_usec_delta numeric
@attribute system_usec_delta numeric
@attribute nr_throttled/sec numeric
@attribute throttled_usec/sec numeric
@attribute rbytes/sec numeric
@attribute wbytes/sec numeric
@attribute rios/sec numeric
@attribute wios/sec numeric
@attribute workingset_refault_anon/sec numeric
@attribute workingset_refault_file/sec numeric
@attribute workingset_activate_anon/sec numeric
@attribute workingset_activate_file/sec numeric
@attribute workingset_restore_anon/sec numeric
@attribute workingset_restore_file/sec numeric
@attribute pgscan/sec numeric
@attribute pgsteal/sec numeric
@attribute pgscan_kswapd/sec numeric
@attribute pgscan_direct/sec numeric
@attribute pgsteal_kswapd/sec numeric
@attribute pgsteal_direct/sec numeric
@attribute pgfault/sec numeric
@attribute pgmajfault/sec numeric
@attribute pgrefill/sec numeric
@attribute pgactivate/sec numeric
@attribute rx_bytes/sec numeric
@attribute tx_packets/sec numeric
@attribute rx_packets/sec numeric
@attribute tx_bytes/sec numeric
@attribute slab_reclaimable_ratio numeric
@attribute slab_unreclaimable_ratio numeric
@attribute status {0,1,2,3}

@data
6328320,2095624192,39686144,4440064,2977792,5080,5173248,8192,135168,15765504,0,0,233472,1871872,4800512,911355904,1183969280,31972520,10272768,2147209216,2998541,59278,2939262,0,0,1171737769.8,21855.96,9050.07,5.34,2,286066.79,0,18624.39,0,18624.39,286148.83,286031.11,0,286148.83,0,286031.11,31016.75,122.39,42014.77,72.37,1464762968.39,25077.86,26028.66,1675675.6,0.89,0.11,0
6311936,2098970624,39620608,4440064,2928640,5080,438272,8192,135168,4980736,12288,0,225280,4079616,2568192,754823168,1343934464,31938480,10272768,2145796096,2909137,81991,2827146,0,0,1205166953.64,205564.74,9301.38,50.19,1.72,294217.49,0,18015.65,0,18015.65,294381.8,294224.03,0,294381.8,0,294224.03,31421,121,32487.3,145.06,1472667664.67,25294.79,26082.31,1690060.66,0.89,0.11,0
6303744,2099671040,39616512,4440064,2928640,5080,1097728,8192,135168,1871872,0,0,184320,4911104,1687552,1139679232,959799296,31948152,10297344,2147467264,2823349,91744,2731606,0,0,1213914193.39,0,9366.18,0,0,296354.44,0,19404.97,0,19404.97,296006.27,295968.72,0,296006.27,0,295968.72,31379.4,117.24,22527.5,13.46,1470033063.57,25314.97,26089.23,1691252.83,0.89,0.11,0
6303744,2099470336,39612416,4440064,2924544,5080,880640,8192,135168,3846144,0,0,184320,5279744,1318912,773431296,1325752320,31953840,10297344,2146803712,2787619,77663,2709955,0,0,1169519341.06,0,9058.27,0,0,285527.18,0,17531.45,0,17531.45,285595.7,285544.76,0,285595.7,0,285544.76,31534.44,134.88,20908.52,9.69,1494402844.15,25645.18,26533.76,1713559.49,0.89,0.11,0
6299648,2095210496,39698432,4440064,2977792,5080,5607424,8192,135168,13012992,0,0,188416,4911104,1687552,574803968,1520107520,31980616,10301440,2147422208,2870725,82769,2787955,0,0,1139130955.42,65633.59,8796.38,16.02,5.23,278114.07,0,18463.98,0,18463.98,278534.17,278414.69,0,278534.17,0,278414.69,31530.71,120.53,34333.49,51.55,1511521288.87,25864.55,26895.3,1728465.46,0.89,0.11,0
6283264,2068647936,41050112,4440064,3330048,5080,30658560,8192,126976,99454976,241664,0,131072,2125824,4399104,1188462592,879837184,32980904,10379264,2146988032,12212405,533989,11678415,0.82,66794.38,525961347.66,25280188.79,4165.44,79.02,47.17,128334.43,6.06,7242.96,6.06,7242.06,133854.31,133691.77,0,133854.31,0,133691.77,14449.73,115.29,12373.98,141.33,652351027.34,11173.72,11588.3,746795.57,0.89,0.11,0
6275072,2100690944,39600128,4440064,2920448,5080,0,8192,135168,831488,0,0,106496,1486848,5005312,239456256,1861062656,31943904,10326016,2146660352,2756515,46616,2709899,0,0,1187508116.59,109959.13,9176.8,26.85,12.7,289904.46,0,15186.57,0,15186.57,289997.7,289903.74,0,289997.7,0,289903.74,32304.56,128.79,39909.45,93.23,1524222060.1,26113.77,27127.37,1744864.8,0.89,0.11,0
6221824,2064723968,41242624,4440064,3481600,5080,34553856,8192,126976,104861696,290816,0,196608,2789376,3743744,132845568,1931628544,33018200,10805248,2147270656,2916063,67846,2848217,0,0,1042526063.39,422794.71,8193.92,103.22,102.54,254398.82,30.86,15319.97,30.86,15319.97,255004.44,254836.06,0,255004.44,0,254836.06,28624.55,221.53,15180.74,134.08,1319270668.02,22659.66,23525.55,1516065.67,0.89,0.11,0
5173248,2089926656,49102848,4882432,3244032,5240,1830912,8192,176128,6438912,4096,0,372736,888832,4808704,228147200,1861337088,40639040,13889536,2147463168,2254191,57439,2196751,0,0,1199804630.57,3583242.06,9532.02,874.81,217.37,292707.67,26.17,20278.23,26.17,20278.23,293671.21,292551.52,0,293671.21,0,292551.52,32739.02,351.35,36371.81,474.23,1491088921.04,25535.99,26604.22,1706685.46,0.9,0.1,0
4415488,2101641216,38879232,4440064,2883584,5080,1470464,8192,126976,4878336,0,0,106496,0,4648960,354627584,1746776064,31250944,13029376,2147471360,2887544,74700,2812843,0,0,1160820628.19,885148.07,9109.47,216.1,25.97,277439.24,2.77,21493.01,2.77,21465.65,284003.98,283127.11,0,284003.98,0,283127.11,31037.45,156.53,31975.27,681.55,1478333391.98,25247.06,26127.74,1686840.44,0.88,0.12,0
4411392,2077007872,48197632,4440064,3088384,5080,17129472,8192,122880,57053184,0,0,2023424,1699840,3178496,425340928,1651503104,40371424,12849152,2147270656,3039669,48460,2991209,0,0,1115497288.69,237162.66,8736.81,57.9,133.24,272215.49,18.09,12832.32,18.09,12832.32,273991.02,273699.21,0,273991.02,0,273699.21,29127.18,221.08,19209,160.87,1398301451.24,24108.55,24885.6,1611945.91,0.91,0.09,0
4390912,2102382592,39612416,4440064,2928640,5080,786432,8192,122880,4751360,0,0,40960,0,4550656,650260480,1451933696,31947928,12201984,2147360768,2704340,78481,2625859,0,0,1201534126.63,707319.35,9306.52,172.69,1.48,293330.35,1.11,14855.38,1.11,14855.38,293268.6,292912.13,0,293268.6,0,292912.13,31914.63,136.45,20496.31,237.03,1488061643.14,25476.46,26363.18,1702091.08,0.89,0.11,0
4136960,2099052544,40685568,4440064,3031040,5080,2584576,8192,122880,5971968,0,0,106496,1171456,3178496,58699776,2040188928,32901160,12701696,2146508800,2874009,56743,2817265,0,0,1267616818.18,250832.9,9879.58,61.24,99.16,309377.95,14.96,18696.88,14.96,18696.88,309897.43,309576.97,0,309897.43,0,309576.97,34471.36,211.55,24543.07,193.46,1596192741.22,27667.97,28357.6,1848613.9,0.89,0.11,0
4009984,2101334016,40628224,4440064,3006464,5080,0,8192,122880,872448,32768,0,176128,1175552,3117056,51769344,2049425408,32881312,12705792,2146140160,3061081,99981,2961100,0,0,1231850442.38,244870.36,9713.89,59.78,189.48,300555.59,5.88,16716.97,5.88,16716.97,300762.05,300506.91,0,300762.05,0,300506.91,33704.11,286.83,22585.81,163.67,1550304941.95,26504.04,27474.28,1771029.25,0.89,0.11,0
3964928,2091999232,47976448,4440064,2924544,5080,2138112,8192,122880,9207808,0,0,180224,978944,3289088,294936576,1796866048,40314896,12312576,2145845248,2791355,94534,2696821,0,0,1210339529.01,277336.28,9464.22,67.71,112.85,295391.66,20.42,20286.56,20.42,20286.56,295986,295670.74,0,295986,0,295670.74,33211.47,215.31,23126.4,160.5,1578063095.52,27284.6,27967.06,1822875.27,0.91,0.09,0
3940352,2101784576,40656896,4440064,3022848,5080,798720,8192,122880,4751360,32768,0,24576,1421312,2666496,153083904,1948504064,32885984,12771328,2147483648,2897317,42274,2855043,0,0,1243718864.04,127234.96,9661.35,31.06,55.57,303598.12,8.28,25590.57,8.28,25590.57,303809.01,303578.1,0,303809.01,0,303578.1,33682.2,164.64,34607.88,161.18,1559283303.14,26666.74,27676.29,1781960,0.89,0.11,0
3915776,2090508288,47988736,4440064,2932736,5080,3362816,8192,122880,10563584,0,0,147456,2678784,1486848,302088192,1788157952,40303640,12668928,2146316288,2764811,73636,2691174,0,0,1276020108.43,161480.84,9896.52,39.42,51,311477.35,4.34,15159.08,4.34,15159.08,312032.54,311738.49,0,312032.54,0,311738.49,34123.85,171.08,21514.67,217.37,1598759324.96,27630.46,28369.39,1846145.72,0.91,0.09,0
3903488,2101612544,39485440,4440064,2891776,5080,2162688,8192,126976,6615040,0,0,49152,671744,3407872,845160448,1256161280,31860768,14573568,2147467264,3344893,63618,3281275,0,0,1062721296.02,251033.44,8297.72,61.29,85.2,259359.57,23.32,16710.25,23.32,16710.25,259733.57,259407.7,0,259733.57,0,259407.7,28004.78,192.53,18404.77,200.31,1337258995.73,22926.59,23701.8,1531996.39,0.88,0.12,0
3899392,2094727168,47931392,4440064,2904064,5080,0,8192,122880,811008,0,0,1585152,2482176,1622016,317935616,1776599040,40286152,13885440,2146648064,2732227,55098,2677129,0,0,1227667996.84,116933.18,9568.02,28.55,81.98,299641.65,10.25,23259.05,10.25,23259.05,299758.77,299538.8,0,299758.77,0,299538.8,33229.3,196.18,29090.56,149.33,1544173308.44,26486.82,27393.77,1769592.72,0.91,0.09,0
3895296,2093768704,47951872,4440064,2920448,5080,1679360,8192,122880,4620288,0,0,1163264,1429504,2662400,420876288,1672675328,40302616,13840384,2146963456,2736615,75978,2660636,0,0,1237368085.76,67353.28,9595.43,16.44,37.64,302065.87,1.1,15271.06,1.1,15271.06,302398.04,302063.68,0,302398.04,0,302063.68,33777.13,159.32,24865.02,200.98,1598711169.09,27602.71,28348.16,1844207.9,0.91,0.09,0
3862528,2100920320,40640512,4440064,3010560,5080,1662976,8192,122880,2392064,0,0,65536,2637824,1413120,143556608,1957089280,32890552,13230080,2147254272,2765991,58046,2707944,0,0,1272034264.75,109582.42,9869.52,26.75,53.15,310520.53,1.81,19261.09,1.81,19261.09,310759.15,310509.33,0,310759.15,0,310509.33,34442.27,171.73,29298.36,143.53,1595564420.85,27291.85,28339.93,1823584.02,0.89,0.11,0
3858432,2094280704,47939584,4440064,2904064,5080,0,8192,122880,819200,0,0,286720,802816,3465216,1101479936,992677888,40298040,12775424,2146373632,2778326,57199,2721127,0,0,1246883678.88,212294.74,9711.96,51.83,83.5,304331.46,4.32,21109.83,4.32,21109.83,304804.04,304365.29,0,304804.04,0,304365.29,33206.69,188.96,42830.11,233.59,1563343394.55,26987.47,27721.37,1803059.11,0.91,0.09,0
3854336,2094743552,47935488,4440064,2916352,5080,581632,8192,151552,2408448,4096,0,241664,1175552,3059712,434962432,1659531264,40280200,13430784,2147221504,3030796,52635,2978161,0,0,1254722627.32,687893.21,9842.63,167.94,163.98,306164.45,9.57,17918.72,9.57,17918.72,306379.25,305960.22,0,306379.25,0,305960.22,33600.08,249.77,27255.88,207.21,1539535929.18,26560.35,27277.32,1774396.89,0.91,0.09,0
3850240,2102456320,39460864,4440064,2867200,5080,0,8192,126976,823296,0,0,28672,0,4005888,434647040,1667657728,31858320,14544896,2146062336,2956523,76505,2880018,0,0,1145363750.59,134384.88,8900.66,32.81,58.85,279554.73,6.76,19560.48,6.76,19560.48,279602.76,279284.15,0,279602.76,0,279284.15,31231.62,166.75,43996.95,174.87,1489145955.57,25464.03,26339.05,1701116.82,0.88,0.12,0
3846144,2094645248,47939584,4440064,2920448,5080,0,8192,126976,905216,0,0,225280,1806336,2383872,223391744,1871126528,40282936,13574144,2146664448,2855837,56758,2799080,0,0,1249816002.8,144859.81,9714.49,35.37,73.18,305058.03,19.26,14255.37,19.26,14255.37,304913.06,304691.41,0,304913.06,0,304691.41,34306.58,178.93,27694.16,115.2,1599659907.06,27541.49,28302.74,1840006.27,0.91,0.09,0
3833856,2100502528,40640512,4440064,3018752,5080,1892352,8192,122880,5283840,0,0,86016,253952,3788800,754200576,1345929216,32881256,13213696,2147483648,2696617,75225,2621392,0,0,1299916628.87,182272.83,10106,44.5,80.1,317282.36,5.19,16950.5,5.19,16950.5,317879.4,317458.5,0,317879.4,0,317458.5,34268.86,199.88,21314.85,239.56,1571167447.95,27126.95,27942.79,1812412,0.89,0.11,0
3833856,2101702656,40640512,4440064,3018752,5080,249856,8192,122880,3170304,0,0,16384,1683456,2289664,471613440,1629851648,32876880,13103104,2146525184,2609445,101573,2507873,0,0,1225818388.2,131853.33,9509.69,32.19,30.66,299253.67,0.38,12490.78,0.38,12490.78,299435.7,299178.56,0,299435.7,0,299178.56,34288.9,160.19,43337.18,112.67,1608099334.53,27586.71,28579.64,1843277.4,0.89,0.11,0
3829760,2101854208,40640512,4440064,3018752,5080,782336,8192,122880,2007040,4096,0,110592,937984,3125248,662872064,1438777344,32884856,13365248,2147483648,2807117,62635,2744482,0,0,1190300226.18,185311.83,9268.94,45.24,71.96,290540.08,11.04,11863.42,11.04,11863.42,290662.63,290434.28,0,290662.63,0,290434.28,34199.14,176.34,29534.93,123.61,1614903305.42,27697.81,28755.84,1850635.37,0.89,0.11,0
3817472,2102419456,39469056,4440064,2867200,5080,0,8192,126976,823296,0,0,118784,1908736,2154496,311791616,1790431232,31857248,13869056,2145910784,3072051,88274,2983778,0,0,1068024935.78,290661.84,8330.59,70.96,88.54,260655.83,10.42,12587.03,10.42,12587.03,261046.12,260818.26,0,261046.12,0,260818.26,28108.91,182.29,21562.14,93.42,1328898500.06,22705.68,23631.12,1517221.23,0.88,0.12,0
3784704,2101456896,40669184,4440064,3022848,5080,1101824,8192,122880,2969600,0,0,110592,1339392,2678784,88739840,2012438528,32891784,13058048,2147008512,2815944,60190,2755754,0,0,1240295210.42,152730.31,9637.98,37.29,52.2,302754.6,6.39,15173.95,6.39,15173.95,302965.19,302638.83,0,302965.19,0,302638.83,34544.01,178.27,29576.58,169.04,1613673972.92,27764.05,28663.21,1854956.28,0.89,0.11,0
3780608,2092421120,47931392,4440064,2899968,5080,0,8192,122880,1163264,0,0,167936,1097728,2957312,255664128,1836634112,40293936,12697600,2144546816,2908634,78820,2829814,0,0,1274057130.6,87309.71,9918.75,21.32,59.13,310982.75,2.06,17615.49,2.06,17615.49,311469.92,311196.94,0,311469.92,0,311196.94,33637.44,184.28,22459.68,160.56,1563855147.81,26815.34,27759.77,1791730.41,0.91,0.09,0
3780608,2103001088,39456768,4440064,2867200,5080,0,8192,126976,823296,0,0,122880,1867776,2162688,16191488,2086559744,31853328,14643200,2146377728,3231877,85730,3146147,0,0,1093489852.49,258544.49,8526.62,63.12,86.64,266874.02,15.47,15698.31,15.47,15698.31,267244.08,266986.03,0,267244.08,0,266986.03,28984.4,187.82,21370.55,119.74,1360547077.13,23247.48,24120.04,1553568.1,0.88,0.12,0
3776512,2083966976,50286592,5324800,3563520,5400,8208384,8192,184320,19419136,0,0,569344,2207744,2265088,380137472,1703489536,41042048,15556608,2147368960,2756834,119402,2637431,0,0,1200123004.87,2824434.12,9547.91,689.56,262.26,292738.7,53.68,19167.64,53.68,19167.64,293813.48,293152.58,0,293813.48,0,293152.58,32318.23,355.12,29174.41,253.91,1510792316.11,26211.59,26771.29,1751629.22,0.89,0.11,0
3772416,2097360896,40726528,4440064,3076096,5080,4546560,8192,122880,22568960,0,0,77824,1486848,2486272,486416384,1610653696,32913704,13299712,2146959360,2836363,80423,2755939,0,0,1278003618.01,138633.88,9914.81,33.85,56.76,311923.76,3.17,12284.75,3.17,12284.75,312267.86,312034.81,0,312267.86,0,312034.81,34249.85,176.28,37911.93,135.38,1581458209.69,27404.81,28074.33,1831013.52,0.89,0.11,0
3764224,2092564480,48009216,4440064,2932736,5080,1519616,8192,122880,5722112,0,0,225280,1638400,2473984,149008384,1943277568,40321616,12566528,2147483648,2851185,83120,2768064,0,0,1276637917.22,107744.67,9904.3,26.3,55.77,311634.64,8.07,17074.3,8.07,17074.3,311828.59,311536.78,0,311828.59,0,311536.78,33241.97,159.23,29293.78,146.25,1558444294.57,26875.84,27621.85,1795707.4,0.91,0.09,0
3760128,2091991040,47988736,4440064,2945024,5080,1679360,8192,126976,6078464,0,0,122880,1785856,2207744,906952704,1184763904,40286376,13430784,2145800192,2682481,74678,2607802,0,0,1256493736.95,326766.15,9771.92,79.78,76.79,306693.69,4.85,17308.23,4.85,17308.23,306861.82,306482.32,0,306861.82,0,306482.32,34383.1,181.55,24641.37,200.93,1602380124.22,27461.89,28501.23,1835010.95,0.91,0.09,0
3751936,2101194752,40624128,4440064,3010560,5080,0,8192,122880,811008,0,0,57344,360448,3571712,500817920,1600245760,32882136,12812288,2146168832,2707925,60915,2647009,0,0,1268591140.45,170923.49,9852.56,41.73,66.1,309648.9,15.14,20517.55,15.14,20517.55,309893.37,309646.32,0,309893.37,0,309646.32,34218.82,180.58,18891.59,131.84,1583942437.11,27297.65,28103.07,1823801.62,0.89,0.11,0
3747840,2102210560,40632320,4440064,3010560,5080,831488,8192,122880,1613824,0,0,40960,999424,2912256,509440000,1592590336,32882016,12939264,2147225600,2621062,48197,2572866,0,0,1252357146.84,145333.46,9722.39,35.48,44.64,305697.08,6.1,12167.21,6.1,12167.21,305827.18,305472.74,0,305827.18,0,305472.74,34187.67,169.02,35503.93,255.24,1588232874.31,27407.59,28196.97,1831032.23,0.89,0.11,0
3743744,2100629504,40669184,4440064,3035136,5080,1363968,8192,122880,9601024,0,0,53248,2105344,1814528,308555776,1791881216,32888720,13217792,2147037184,2580168,40098,2540071,0,0,1244953699.14,106362.07,9681.93,25.97,56.59,303891.06,8.53,16496.99,8.53,16496.99,304079.42,303821.69,0,304079.42,0,303821.69,35151.59,182.55,20479.29,160.84,1650288002.95,28225.29,29402.74,1885955.88,0.89,0.11,0
3743744,2100428800,40665088,4440064,3031040,5080,2183168,8192,122880,10248192,0,0,57344,1613824,2310144,1349767168,750411776,32889760,13258752,2147467264,2921090,66822,2854269,0,0,1236948278.9,173874.82,9617.64,42.45,76,301913.33,10.61,16467.83,10.61,16467.83,302353.23,302094.42,0,302353.23,0,302094.42,34022.23,184.86,23445.7,156.45,1584986701.54,27303.51,28156.61,1824231.02,0.89,0.11,0
3735552,2100596736,40660992,4440064,3022848,5080,802816,8192,122880,4874240,0,0,45056,2224128,1679360,60899328,2039435264,32883152,12648448,2146955264,2774180,83475,2690705,0,0,1258358975.99,78253.03,9741.98,19.1,25.23,307207.9,4.33,22031.74,4.33,22031.74,307530.51,307345.59,0,307530.51,0,307345.59,34346.37,151.04,23055.82,130.85,1597807690.92,27611.76,28395.42,1844912.73,0.89,0.11,0
3727360,2092990464,47955968,4440064,2916352,5080,1138688,8192,122880,9330688,0,0,151552,2027520,1974272,774483968,1318150144,40304920,12615680,2146340864,2753813,89765,2664048,0,0,1220446954.1,98167.89,9515.17,23.97,72.63,297888.06,6.9,14930.21,6.9,14930.21,298072.89,297805.26,0,298072.89,0,297805.26,33013.5,184.11,30607.74,160.87,1559644013.59,26696.8,27735.72,1783726.06,0.91,0.09,0
3727360,2102173696,40636416,4440064,3010560,5080,569344,8192,122880,1335296,4096,0,57344,360448,3547136,416432128,1685331968,32880848,13299712,2147397632,2887060,75759,2811301,0,0,1254801327.3,141874.43,9752.48,34.64,74.12,306277.32,22.17,10392.93,22.17,10392.93,306470.94,306223.63,0,306470.94,0,306223.63,33878.41,183.92,25975.56,98.37,1568226435.2,27051.39,27804.41,1807347.61,0.89,0.11,0
3710976,2101841920,39645184,4440064,2936832,5080,217088,8192,122880,1470464,0,0,53248,1449984,2416640,533028864,1568641024,31947136,12898304,2146697216,2788022,89263,2698759,0,0,1167531492.94,171889.6,9060.19,41.97,48.42,285004.57,8.25,16405.54,8.25,16405.54,285386.56,285097.1,0,285386.56,0,285097.1,31930.52,161.05,20094.89,185.44,1517118754.44,26059.34,26957.1,1741282.17,0.89,0.11,0
3706880,2101555200,40660992,4440064,3026944,5080,458752,8192,122880,4890624,0,0,28672,2682880,1175552,386932736,1714360320,32881376,13361152,2146775040,2833154,74296,2758858,0,0,1285326643.03,146019.6,9964.16,35.65,46.24,313742.92,3.88,19073.8,3.88,19073.8,313979.05,313733.74,0,313979.05,0,313733.74,34373.35,166.95,35008.69,151.77,1586299241.76,27437.27,28158.02,1833204.27,0.89,0.11,0
3702784,2092716032,47955968,4440064,2912256,5080,2695168,8192,122880,4751360,0,0,1458176,1896448,2035712,53710848,2038755328,40299464,14069760,2146439168,2867711,63538,2804173,0,0,1207846163.02,175682.98,9403.67,42.89,86.83,294797.84,16.74,15041.61,16.74,15041.61,295354.03,295067.39,0,295354.03,0,295067.39,32316.02,188.3,28850.88,124.84,1502886043.26,25774.22,26679.12,1722224.1,0.91,0.09,0
3702784,2103103488,39473152,4440064,2879488,5080,1003520,8192,126976,1740800,0,0,90112,806912,3112960,854597632,1248268288,31855792,14467072,2147471360,2997103,86945,2910157,0,0,1069042493.37,125732.08,8325.37,30.7,56.05,260928.97,8.34,14419.92,8.34,14419.92,261200.57,260963,0,261200.57,0,260963,29388.71,162.49,20490.79,113.44,1394440620.83,23573.1,24753.9,1575413.99,0.88,0.12,0
3702784,2102439936,39616512,4440064,2928640,5080,663552,8192,122880,3309568,0,0,61440,1101824,2781184,237518848,1864728576,31946656,12890112,2147467264,2884323,80785,2803538,0,0,1163095389.8,137748.79,9041.98,33.63,53.05,283904.06,2.77,13290.12,2.77,13290.12,284009.11,283812.18,0,284009.11,0,283812.18,32032.47,166.42,28273.19,132.79,1513652972.29,25890.3,26803.17,1729963.32,0.89,0.11,0
3698688,2092359680,47980544,4440064,2936832,5080,1400832,8192,126976,7557120,0,0,69632,2170880,1724416,110374912,1981702144,40294808,13557760,2145464320,2985037,23547,2961490,0,0,1260173324.48,175638.69,9765.71,42.88,44.22,307607.24,6.03,18835.28,6.03,18835.28,307895.68,307629.69,0,307895.68,0,307629.69,34180.48,154.77,23675.08,139.03,1589882554.89,27407.7,28221.43,1831091.21,0.91,0.09,0
3698688,2093813760,47947776,4440064,2920448,5080,0,8192,126976,823296,0,0,135168,2187264,1769472,56320000,2037366784,40292520,13873152,2145603584,2773191,51157,2722034,0,0,1294062229.4,187578.86,10055.56,45.8,65.99,315867.17,5.41,28755.32,5.41,28755.32,316277.89,315975.35,0,316277.89,0,315975.35,34182.64,180.3,32019.79,143.16,1568177451.17,27140.94,27824.99,1813249.79,0.91,0.09,0
3698688,2093981696,47960064,4440064,2920448,5080,0,8192,126976,823296,0,0,135168,0,3956736,243232768,1850621952,40291752,13709312,2145779712,2714913,58273,2656639,0,0,1239905720.74,67891.68,9652.24,16.58,63.35,302636.59,0.37,18992.14,0.37,18992.14,302871.95,302537.5,0,302871.95,0,302537.5,33721.52,184.54,36162.48,208.85,1561946845.44,26852.79,27705.86,1794122.68,0.91,0.09,0
3698688,2103132160,39628800,4440064,2928640,5080,946176,8192,122880,3956736,0,0,57344,1597440,2277376,53886976,2048835584,31951432,12910592,2147225600,2863536,76342,2787194,0,0,1156889820.14,198825.51,8999.36,48.54,67.4,282360.69,15.37,17173.17,15.37,17173.17,282410.28,282139.98,0,282410.28,0,282139.98,31310.94,175.66,27287.59,172.51,1477385852.32,25307.87,26241.33,1690945.74,0.89,0.11,0
3694592,2092146688,48029696,4440064,2961408,5080,3047424,8192,126976,12189696,0,0,253952,1249280,2826240,274456576,1817370624,40327304,13455360,2147221504,2656871,60457,2596415,0,0,1261761836.39,121791.39,9803.64,29.73,71.89,307975.43,14.68,13334.86,14.68,13334.86,308496.35,308263.37,0,308496.35,0,308263.37,34374.27,180.29,29436.51,150.93,1599983926.96,27471.79,28451.14,1835946.87,0.91,0.09,0
3694592,2103365632,39473152,4440064,2871296,5080,700416,8192,126976,1478656,0,0,245760,1900544,2166784,276779008,1826385920,31859024,13971456,2147479552,2715415,72906,2642509,0,0,1102836703.78,156876.2,8586.16,38.3,53.77,269171.38,1.1,12930.25,1.1,12930.25,269252.03,268969.57,0,269252.03,0,268969.57,30150.82,172.35,22832.97,172.35,1421243207.39,24315.25,25217.14,1624599.92,0.88,0.12,0
3694592,2100473856,40665088,4440064,3026944,5080,1392640,8192,122880,5488640,4096,0,208896,729088,3297280,166293504,1934036992,32885128,13094912,2146951168,2753918,47538,2706380,0,0,1213787727.88,174018.25,9412.77,42.48,44.3,296286.24,8.35,18959.17,8.35,18959.17,296694.38,296452.55,0,296694.38,0,296452.55,33710.88,157.59,22550.78,148.15,1577941892.24,27029.85,28038.23,1806177.6,0.89,0.11,0
3682304,2093793280,47972352,4440064,2920448,5080,1351680,8192,122880,6316032,0,0,86016,2551808,1339392,205185024,1888346112,40316112,12431360,2147319808,2833642,47472,2786170,0,0,1284373870.8,187913.65,9958.92,45.88,50.11,313508.9,9.53,16239.88,9.53,16239.88,313618.66,313365.27,0,313618.66,0,313365.27,33848.67,165.86,39966.23,137.28,1576461178.94,27270.21,27938.25,1821976.1,0.91,0.09,0
3678208,2093961216,47980544,4440064,2932736,5080,765952,8192,126976,3018752,0,0,40960,1748992,2097152,795537408,1298251776,40297504,13381632,2146455552,2824012,60427,2763584,0,0,1250334947.59,224814.91,9721.98,54.89,55.59,305201.96,10.98,19124.92,10.98,19124.92,305505.08,305120.87,0,305505.08,0,305120.87,33941.43,179.53,22495.66,222.02,1571096827.49,26832.39,27928.71,1792828.08,0.91,0.09,0
3678208,2099789824,41742336,4882432,3301376,5240,0,8192,159744,1425408,20480,0,208896,1691648,2334720,897372160,1202208768,33231776,14573568,2145472512,2505112,45630,2459482,0,0,1252361820.15,3119688.06,9885.79,761.64,174.04,305578.35,53.89,18373.63,53.89,18373.63,305728.85,305404.71,0,305728.85,0,305404.71,33552.19,303.38,22405.39,237.91,1518487424.12,26131.77,27006.78,1746010.16,0.88,0.12,0
3678208,2100707328,40640512,4440064,3018752,5080,1818624,8192,122880,5668864,0,0,45056,1540096,2301952,729419776,1371086848,32884720,13406208,2147225600,2630253,62911,2567343,0,0,1257201548.29,94993.14,9792.21,23.19,70.72,306863.26,0.38,10271.26,0.38,10271.26,307054.87,306850.33,0,307054.87,0,306850.33,34527.1,196.56,14489.86,150.18,1605045167.14,27464.28,28564.17,1835179.73,0.89,0.11,0
3674112,2098241536,39559168,4440064,2928640,5080,4767744,8192,126976,16396288,0,0,167936,1159168,2809856,883445760,1214566400,31891400,14495744,2147229696,3323500,90419,3233080,0,0,1028474973.97,214443.81,7993.38,52.35,61.38,251040.77,16.25,14307.21,16.25,14307.21,251790.58,251465.92,0,251790.58,0,251465.92,27319.99,155.26,22441.7,187.15,1299989685.57,22051.45,23113.59,1473837.82,0.88,0.12,0
3674112,2099716096,40706048,4440064,3059712,5080,2248704,8192,122880,11821056,0,0,24576,1445888,2375680,628547584,1470881792,32892832,12972032,2147418112,2688951,61655,2627297,0,0,1279353847.65,67023.91,9942.54,16.36,69.17,312284.98,14.88,21159.18,14.88,21159.18,312771.41,312533.77,0,312771.41,0,312533.77,34078.35,193.76,29212.88,133.51,1567369763.15,27074.5,27921.3,1809180.61,0.89,0.11,0
